unix,date,symbol,open,high,low,close,Volume USD,Volume LTC,returns,volatility,volume_change,ma_7,ma_30,ma_50,ma_200,rsi,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower
1433462400,2015-06-05,LTC/USD,1.66,1.778,1.647,1.733,47470.3,27474.06,0.0,0.0250499141727876,0.0,1.6884285714285714,1.7534666666666667,1.63288,1.6431399999999998,38.242894056847554,0.0052384112524768,0.0107863656560346,-0.0055479544035577,1.7248,0.0841587472390265,1.893117494478053,1.556482505521947
1433548800,2015-06-06,LTC/USD,1.733,1.777,1.73,1.747,31157.82,17752.46,0.0080784766301211,0.0250679934711226,-0.3436354941932114,1.7012857142857143,1.7505,1.6388999999999998,1.6428750000000003,44.14168937329701,0.0088113253292625,0.0103913575906802,-0.0015800322614176,1.7209,0.0810197506784626,1.8829395013569252,1.5588604986430743
1433548800,2015-06-06,LTC/USD,1.733,1.777,1.73,1.747,31157.82,17752.46,0.0,0.0250679934711226,0.0,1.7097142857142855,1.7475333333333334,1.64492,1.64261,44.14168937329701,0.0115102030209977,0.0106151266767437,0.0008950763442539,1.717,0.077547947816345,1.87209589563269,1.56190410436731
1433635200,2015-06-07,LTC/USD,1.747,1.763,1.713,1.73,17099.1,9846.29,-0.0097309673726388,0.0251023150762279,-0.4512100012131786,1.715714285714286,1.745866666666667,1.6506,1.64193,72.97297297297297,0.0121374125741122,0.0109195838562174,0.0012178287178948,1.7120000000000002,0.0729671880115715,1.8579343760231433,1.5660656239768571
1433635200,2015-06-07,LTC/USD,1.747,1.763,1.713,1.73,17099.1,9846.29,0.0,0.0251023150762279,0.0,1.7257142857142858,1.7442,1.6562800000000002,1.64125,72.97297297297297,0.0124904979781295,0.0112337666805998,0.0012567312975296,1.707,0.0676912495316649,1.84238249906333,1.5716175009366702
1433721600,2015-06-08,LTC/USD,1.73,1.81,1.713,1.791,56484.59,31736.89,0.0352601156069363,0.0264804007724776,2.303366259042874,1.7444285714285714,1.7428666666666668,1.66326,1.640945,83.20895522388055,0.0174908868504719,0.0124851907145742,0.0050056961358976,1.70535,0.0650394819361789,1.8354289638723575,1.575271036127642
1433721600,2015-06-08,LTC/USD,1.73,1.81,1.713,1.791,56484.59,31736.89,0.0,0.0264804007724776,0.0,1.7527142857142857,1.7415333333333334,1.67024,1.64064,83.20895522388055,0.0212092440940399,0.0142300013904673,0.0069792427035725,1.7037,0.0622288645159751,1.8281577290319504,1.5792422709680496
1433808000,2015-06-09,LTC/USD,1.791,1.827,1.782,1.799,49764.73,27638.09,0.0044667783361249,0.0261524838287585,-0.1189680229598904,1.7621428571428572,1.7416666666666667,1.6772199999999995,1.640085,80.60344827586202,0.0245189627994673,0.0162877936722673,0.0082311691271999,1.7041499999999998,0.0629145410353158,1.8299790820706312,1.5783209179293682
1433808000,2015-06-09,LTC/USD,1.791,1.827,1.782,1.799,49764.73,27638.09,0.0,0.0261524838287585,0.0,1.7695714285714284,1.7418,1.6842,1.63953,80.60344827586202,0.0268326288758051,0.0183967607129749,0.0084358681628302,1.7046,0.0635894728129728,1.8317789456259457,1.5774210543740543
1433894400,2015-06-10,LTC/USD,1.799,1.808,1.73,1.75,25660.1,14549.37,-0.0272373540856031,0.0166573183734235,-0.4843717628931173,1.7699999999999998,1.7397333333333334,1.6902,1.638555,62.4,0.0244307133643799,0.0196035512432559,0.004827162121124,1.7107,0.061677514456031,1.834055028912062,1.5873449710879377
1433894400,2015-06-10,LTC/USD,1.799,1.808,1.73,1.75,25660.1,14549.37,0.0,0.0166573183734235,0.0,1.772857142857143,1.7376666666666667,1.6962000000000002,1.63758,62.4,0.0222704580393102,0.0201369326024668,0.0021335254368434,1.7168,0.0590446753247976,1.8348893506495951,1.5987106493504046
1433980800,2015-06-11,LTC/USD,1.75,1.8,1.748,1.779,18496.91,10423.47,0.0165714285714284,0.0165989048308875,-0.2791567452971734,1.7798571428571428,1.7361333333333335,1.70262,1.6366,73.70517928286851,0.0226375462257732,0.0206370553271281,0.0020004908986451,1.7251,0.0552295687395633,1.8355591374791267,1.6146408625208737
1433980800,2015-06-11,LTC/USD,1.75,1.8,1.748,1.779,18496.91,10423.47,0.0,0.0165989048308875,0.0,1.778142857142857,1.7346,1.7090400000000003,1.63562,73.70517928286851,0.0226671731955003,0.0210430789008025,0.0016240942946978,1.7334,0.0496921046360301,1.8327842092720603,1.6340157907279398
1434067200,2015-06-12,LTC/USD,1.779,1.82,1.779,1.804,11838.32,6547.25,0.014052838673412,0.0159156794628219,-0.3599839108261866,1.7799999999999998,1.7337333333333331,1.7163199999999998,1.63498,67.48768472906403,0.0244263718390702,0.0217197374884561,0.0027066343506141,1.7407499999999998,0.0486576385521735,1.8380652771043469,1.6434347228956527
1434067200,2015-06-12,LTC/USD,1.779,1.82,1.779,1.804,11838.32,6547.25,0.0,0.0159156794628219,0.0,1.7807142857142857,1.7328666666666668,1.7235999999999998,1.63434,67.48768472906403,0.0255262981627895,0.0224810496233227,0.0030452485394667,1.7481000000000002,0.0463906751065599,1.8408813502131205,1.65531864978688
1434153600,2015-06-13,LTC/USD,1.804,1.88,1.79,1.85,41772.63,22590.8,0.02549889135255,0.0163051374117872,2.528594428939241,1.788,1.7337333333333331,1.7316200000000002,1.63393,71.91489361702126,0.0297666814857855,0.0239381759958153,0.0058285054899702,1.7561999999999998,0.0493906021318599,1.8549812042637197,1.65741879573628
1434153600,2015-06-13,LTC/USD,1.804,1.88,1.79,1.85,41772.63,22590.8,0.0,0.0163051374117872,0.0,1.8022857142857145,1.7346,1.73964,1.63352,71.91489361702126,0.0327496976905741,0.025700480334767,0.007049217355807,1.7643,0.0508786999171901,1.8660573998343803,1.6625426001656196
1434240000,2015-06-14,LTC/USD,1.85,2.42,1.85,1.991,350271.24,167016.86,0.0762162162162163,0.0220988626014158,7.385185227743621,1.836714285714286,1.7412999999999998,1.7502000000000002,1.633935,86.35097493036214,0.0459614659685072,0.0297526774615151,0.0162087885069921,1.7808499999999998,0.0665782286210451,1.91400645724209,1.6476935427579096
1434240000,2015-06-14,LTC/USD,1.85,2.42,1.85,1.991,350271.24,167016.86,0.0,0.0220988626014158,0.0,1.867,1.748,1.76076,1.63435,86.35097493036214,0.0557887890812069,0.0349598997854535,0.0208288892957534,1.7974,0.0754986232011125,1.9483972464022252,1.646402753597775
1434326400,2015-06-15,LTC/USD,1.991,2.055,1.96,2.001,98324.28,48899.66,0.0050226017076844,0.0205494696969821,-0.7192910271479896,1.8987142857142856,1.7604333333333335,1.77126,1.634785,84.09090909090911,0.0636502098779807,0.0406979618039589,0.0229522480740218,1.8108,0.0864550993899536,1.9837101987799073,1.6378898012200926
1434326400,2015-06-15,LTC/USD,1.991,2.055,1.96,2.001,98324.28,48899.66,0.0,0.0205494696969821,0.0,1.9268571428571428,1.7728666666666666,1.7817599999999998,1.63522,84.09090909090911,0.0690840841788378,0.0463751862789347,0.022708897899903,1.8242,0.0941854832931188,2.012570966586238,1.6358290334137622
1434412800,2015-06-16,LTC/USD,2.001,2.84,2.001,2.84,1030353.95,416956.39,0.4192903548225888,0.0943714923637206,9.479140554093048,2.074857142857143,1.8137666666666663,1.80184,1.63997,95.69798068481124,0.1394828850222007,0.0649967260275879,0.0744861589946128,1.87885,0.2443794019660082,2.367608803932016,1.3900911960679836
1434412800,2015-06-16,LTC/USD,2.001,2.84,2.001,2.84,1030353.95,416956.39,0.0,0.0943714923637206,0.0,2.216285714285714,1.854666666666667,1.82192,1.6447200000000002,95.69798068481124,0.1930490921214485,0.09060719924636,0.1024418928750884,1.9335,0.3229304145347411,2.5793608290694823,1.2876391709305175
1434499200,2015-06-17,LTC/USD,2.84,3.27,2.557,2.808,1267323.45,431009.66,-0.0112676056338028,0.0944044220685572,0.2299884423212042,2.3531428571428568,1.8930333333333336,1.84248,1.648965,97.14795008912655,0.2302642219898456,0.1185386037950571,0.1117256181947884,1.9874,0.3732242729174213,2.7338485458348423,1.2409514541651574
1434499200,2015-06-17,LTC/USD,2.84,3.27,2.557,2.808,1267323.45,431009.66,0.0,0.0944044220685572,0.0,2.4698571428571428,1.9314,1.86304,1.65321,97.14795008912655,0.256797281322751,0.1461903393005959,0.110606942022155,2.0413,0.4101127059467292,2.8615254118934583,1.2210745881065417
1434585600,2015-06-18,LTC/USD,2.808,3.23,2.804,3.109,478594.15,157752.14,0.1071937321937321,0.0960556883635229,-0.6223583253351779,2.6295714285714284,1.9787666666666663,1.8886,1.65869,97.70444763271162,0.2986702220385857,0.1766863158481939,0.1219839061903917,2.1071999999999997,0.4693855558067388,3.0459711116134773,1.168428888386522
1434585600,2015-06-18,LTC/USD,2.808,3.23,2.804,3.109,478594.15,157752.14,0.0,0.0960556883635229,0.0,2.7878571428571424,2.026133333333333,1.91416,1.66417,97.70444763271162,0.3280730078183582,0.2069636542422268,0.1211093535761314,2.1731,0.5131378085137726,3.199375617027545,1.1468243829724547
1434672000,2015-06-19,LTC/USD,3.109,3.15,2.702,2.814,575397.43,198850.63,-0.0948858153747185,0.1000142973181278,0.2022659073455035,2.904,2.0646,1.93454,1.6680800000000002,80.3485576923077,0.3238378911749509,0.2303385016287716,0.0934993895461792,2.2238499999999997,0.5242633202383797,3.272376640476759,1.1753233595232402
1434672000,2015-06-19,LTC/USD,3.109,3.15,2.702,2.814,575397.43,198850.63,0.0,0.1000142973181278,0.0,2.9002857142857144,2.1030666666666664,1.95492,1.67199,80.3485576923077,0.3168293195463563,0.2476366652122885,0.0691926543340677,2.2746,0.5300673641399906,3.3347347282799813,1.2144652717200188
1434758400,2015-06-20,LTC/USD,2.814,3.1,2.713,3.022,425863.15,146322.08,0.0739161336176261,0.099709766557148,-0.2598799928598917,2.9262857142857146,2.1460333333333335,1.97912,1.67682,82.092004381161,0.3243202754550487,0.2629733872608406,0.061346888194208,2.3382,0.5400272507743928,3.4182545015487857,1.2581454984512144
1434758400,2015-06-20,LTC/USD,2.814,3.1,2.713,3.022,425863.15,146322.08,0.0,0.099709766557148,0.0,2.956857142857143,2.189,2.00332,1.68165,82.092004381161,0.3264933004495507,0.2756773698985826,0.050815930550968,2.4018,0.5420071469717193,3.485814293943439,1.3177857060565616
1434844800,2015-06-21,LTC/USD,3.022,3.07,2.86,2.991,183175.6,61645.04,-0.0102581072137656,0.1001020310367887,-0.5698721525917423,2.983,2.2304666666666666,2.02664,1.686605,79.13752913752916,0.3220021570640519,0.2849423273316765,0.0370598297323753,2.4623999999999997,0.5364352514025996,3.535270502805199,1.3895294971948005
1434844800,2015-06-21,LTC/USD,3.022,3.07,2.86,2.991,183175.6,61645.04,0.0,0.1001020310367887,0.0,2.9661428571428567,2.2719333333333336,2.04996,1.69156,79.13752913752916,0.3148139147299535,0.2909166448113319,0.0238972699186216,2.523,0.5234716098469826,3.5699432196939656,1.476056780306035
1434931200,2015-06-22,LTC/USD,2.991,3.064,2.945,2.998,128727.92,42881.34,0.002340354396523,0.1002358792627643,-0.2972430825939699,2.950285714285714,2.3142,2.0733200000000003,1.69661,79.10099241097491,0.3061528825339512,0.2939638923558558,0.0121889901780953,2.5827,0.5049132390296086,3.5925264780592174,1.5728735219407828
1434931200,2015-06-22,LTC/USD,2.991,3.064,2.945,2.998,128727.92,42881.34,0.0,0.1002358792627643,0.0,2.976571428571429,2.3564666666666665,2.0966799999999997,1.70166,79.10099241097491,0.2958782518102008,0.2943467642467248,0.0015314875634759,2.6424,0.4778586445911894,3.5981172891823787,1.686682710817621
1435017600,2015-06-23,LTC/USD,2.998,3.019,2.909,2.954,130317.39,43933.96,-0.0146764509673115,0.1007248900877752,0.0123475155972379,2.996571428571429,2.395233333333333,2.11928,1.706285,56.209150326797406,0.2809465240145532,0.2916667162002905,-0.0107201921857373,2.6976000000000004,0.444077091458113,3.5857541829162267,1.8094458170837744
1435017600,2015-06-23,LTC/USD,2.998,3.019,2.909,2.954,130317.39,43933.96,0.0,0.1007248900877752,0.0,2.986857142857143,2.4339999999999997,2.14188,1.7109100000000002,56.209150326797406,0.2660462070918719,0.2865426143786068,-0.0204964072867349,2.7527999999999997,0.3995562802067242,3.5519125604134483,1.9536874395865511
1435104000,2015-06-24,LTC/USD,2.954,2.96,2.773,2.811,234728.19,82577.38,-0.0484089370345295,0.1014144508614856,0.801203891514402,2.9567142857142863,2.467733333333334,2.1623,1.7148549999999998,50.14577259475219,0.2399328966015446,0.2772206708231944,-0.0372877742216498,2.7938,0.3570852176044002,3.5079704352088004,2.0796295647912
1435104000,2015-06-24,LTC/USD,2.954,2.96,2.773,2.811,234728.19,82577.38,0.0,0.1014144508614856,0.0,2.9310000000000005,2.5014666666666665,2.18272,1.7188,50.14577259475219,0.2167394721820397,0.2651244310949635,-0.0483849589129237,2.8348,0.3030437870046312,3.4408875740092624,2.2287124259907376
1435190400,2015-06-25,LTC/USD,2.811,2.89,2.681,2.83,397193.51,142528.4,0.0067591604411241,0.1014004214711075,0.6921423455785178,2.9080000000000004,2.5374666666666665,2.20676,1.72303,31.325301204819283,0.1976136898341991,0.2516222828428106,-0.0540085930086114,2.87625,0.2311656674107919,3.338581334821584,2.4139186651784157
1435190400,2015-06-25,LTC/USD,2.811,2.89,2.681,2.83,397193.51,142528.4,0.0,0.1014004214711075,0.0,2.8840000000000003,2.573466666666667,2.2308,1.72726,31.325301204819283,0.180377094663279,0.2373732452069043,-0.0569961505436253,2.9177,0.1068762688444379,3.131452537688876,2.703947462311124
1435276800,2015-06-26,LTC/USD,2.83,2.93,2.81,2.876,96113.25,33637.13,0.0162544169611307,0.0390865631998857,-0.7580190824366693,2.8665714285714285,2.6100333333333334,2.2560599999999997,1.732865,56.22489959839356,0.1684865760004408,0.2235959113656116,-0.0551093353651708,2.9195,0.1057964779037819,3.131092955807564,2.7079070441924364
1435276800,2015-06-26,LTC/USD,2.83,2.93,2.81,2.876,96113.25,33637.13,0.0,0.0390865631998857,0.0,2.855428571428571,2.6466,2.28132,1.7384699999999995,56.22489959839356,0.1572505676349647,0.2103268426194822,-0.0530762749845175,2.9213,0.1046729744439828,3.130645948887966,2.711954051112034
1435363200,2015-06-27,LTC/USD,2.876,3.19,2.86,3.123,638672.43,208557.92,0.085883171070932,0.0432510968229419,5.644998790489345,2.879571428571428,2.690566666666667,2.31064,1.745175,59.404096834264465,0.1663591016205892,0.2015332944197036,-0.0351741927991144,2.93705,0.1102764349499316,3.1576028698998635,2.716497130100137
1435363200,2015-06-27,LTC/USD,2.876,3.19,2.86,3.123,638672.43,208557.92,0.0,0.0432510968229419,0.0,2.924142857142857,2.7345333333333333,2.3399599999999996,1.75188,59.404096834264465,0.1715995872033935,0.1955465529764416,-0.0239469657730481,2.9528,0.1133274714686473,3.1794549429372947,2.726145057062705
1435449600,2015-06-28,LTC/USD,3.123,3.181,3.04,3.083,379552.48,122587.3,-0.0128081972462376,0.0362632600341764,-0.4057165110446368,2.9630000000000005,2.775633333333333,2.36786,1.75834,58.424908424908416,0.1705589467089709,0.1905490317229475,-0.0199900850139765,2.9515,0.1115769736667694,3.1746539473335393,2.728346052666461
1435449600,2015-06-28,LTC/USD,3.123,3.181,3.04,3.083,379552.48,122587.3,0.0,0.0362632600341764,0.0,2.999142857142857,2.816733333333333,2.39576,1.7648,58.424908424908416,0.1677999383818993,0.1859992130547378,-0.0181992746728385,2.9502,0.1097823684434619,3.169764736886924,2.730635263113076
1435536000,2015-06-29,LTC/USD,3.083,3.975,3.05,3.76,2239034.68,619601.18,0.2195913071683424,0.0557854241866105,4.899143854889317,3.132000000000001,2.8757,2.43776,1.77485,81.33223684210525,0.2177317701668788,0.192345724477166,0.0253860456897127,2.9975,0.207931036138132,3.4133620722762643,2.581637927723736
1435536000,2015-06-29,LTC/USD,3.083,3.975,3.05,3.76,2239034.68,619601.18,0.0,0.0557854241866105,0.0,3.2582857142857145,2.9346666666666668,2.47976,1.7849000000000002,81.33223684210525,0.254370877460901,0.204750755073913,0.0496201223869879,3.0448,0.26402344393514,3.5728468878702797,2.51675311212972
