unix,date,symbol,open,high,low,close,Volume USD,Volume TRX,returns,volatility,volume_change,ma_7,ma_30,ma_50,ma_200,rsi,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower
1538438400,2018-10-02,TRX/USD,0.02208,0.02249,0.02176,0.02217,160686.22,7287534.63,0.0040760869565217,0.0606198401461174,-0.265315026053377,0.0219985714285714,0.02119,0.0217438,0.0419682999999999,61.02997694081475,3.5827296322489544e-05,-0.0001493261819799,0.0001851534783024,0.021378,0.0016707974774118,0.0247195949548236,0.0180364050451763
1538524800,2018-10-03,TRX/USD,0.02217,0.02217,0.0212,0.02161,318583.99,14747431.3,-0.0252593594948127,0.0582358819232325,0.9826466140033664,0.0220814285714285,0.021078,0.0218055999999999,0.04193365,57.54147812971343,8.305698201011014e-06,-0.0001177998059437,0.0001261055041447,0.021468,0.0016298679313624,0.0247277358627248,0.0182082641372751
1538611200,2018-10-04,TRX/USD,0.02162,0.02364,0.0216,0.02284,805708.31,35632134.36,0.0569180934752429,0.0593089678254197,1.529029503334427,0.02213,0.0209993333333333,0.0218791999999999,0.04190285,55.981235340109464,8.476819883858691e-05,-7.728620498728564e-05,0.0001620544038258,0.02162,0.0016077280471782,0.0248354560943565,0.0184045439056434
1538697600,2018-10-05,TRX/USD,0.02284,0.02353,0.02237,0.0234,501282.05,21762905.68,0.0245183887915938,0.0593908353380373,-0.3778368129279937,0.0223328571428571,0.0210573333333333,0.0219598,0.0418577999999999,41.53686396677051,0.0001883810617445,-2.415275164092648e-05,0.0002125338133854,0.0217975,0.0015979654004552,0.0249934308009104,0.0186015691990895
1538784000,2018-10-06,TRX/USD,0.0234,0.02442,0.02292,0.0238,291180.23,12393890.76,0.017094017094017,0.0594095350472551,-0.4191289514555728,0.0225785714285714,0.0211293333333333,0.0219682,0.04178525,52.8846153846154,0.0002993212698702,4.054205266131841e-05,0.0002587792172089,0.0219875,0.0015989038185744,0.0251853076371489,0.018789692362851
1538870400,2018-10-07,TRX/USD,0.0238,0.02759,0.02372,0.0269,942182.73,36998448.54,0.1302521008403361,0.0611133264230311,2.235737295763521,0.0232571428571428,0.0213486666666666,0.0220795999999999,0.04173425,64.16819012797075,0.0006301226150415,0.0001584581651373,0.0004716644499041,0.022413,0.0017189810323191,0.0258509620646383,0.0189750379353616
1538956800,2018-10-08,TRX/USD,0.0269,0.02823,0.02609,0.02659,1257668.54,46470597.7,-0.0115241635687732,0.0611334847426254,0.3348456726647919,0.0239014285714285,0.0215966666666666,0.0221712,0.0416777,73.43096234309623,0.0008573872288932,0.0002982439778885,0.0005591432510046,0.0227775,0.0017953503543142,0.0263682007086284,0.0191867992913715
1539043200,2018-10-09,TRX/USD,0.02668,0.02704,0.0254,0.02613,604455.94,23275731.57,-0.0172997367431364,0.0616375755822963,-0.5193837479627184,0.0244671428571428,0.0218243333333333,0.0222863999999999,0.0415995,76.72131147540986,0.0009889775989605,0.0004363907021029,0.0005525868968575,0.0231035,0.0017818242426172,0.0266671484852344,0.0195398515147655
1539129600,2018-10-10,TRX/USD,0.02613,0.02614,0.02454,0.02555,395322.62,15611240.24,-0.0221967087638729,0.0598641830919024,-0.3459860449051092,0.0250299999999999,0.022035,0.0223792,0.04148225,73.73949579831933,0.0010345372609909,0.0005560200138805,0.0004785172471103,0.0233155,0.0018092291903342,0.0269339583806684,0.0196970416193315
1539216000,2018-10-11,TRX/USD,0.02555,0.02555,0.02066,0.021,1012925.69,45013371.24,-0.1780821917808218,0.0609907083654337,1.5622760721357154,0.0247671428571428,0.0221186666666666,0.0224084,0.04136225,44.04761904761905,0.0006954795915162,0.0005839119294076,0.0001115676621085,0.023114,0.0018324972894356,0.0267789945788712,0.0194490054211287
1539302400,2018-10-12,TRX/USD,0.021,0.02409,0.02067,0.0229,782927.07,34542239.63,0.0904761904761903,0.0628819936716221,-0.2270636654501279,0.0246957142857142,0.022276,0.022454,0.0412568,53.29041487839772,0.0005734773764974,0.0005818250188256,-8.347642328154227e-06,0.023093,0.0018324188787959,0.0267578377575919,0.019428162242408
1539388800,2018-10-13,TRX/USD,0.0229,0.02422,0.02288,0.02383,335558.72,14124931.33,0.0406113537117904,0.0633673236178742,-0.5714048819387482,0.0247,0.02241,0.0225002,0.04116,55.90817015530048,0.0005455442749699,0.0005745688700545,-2.9024595084530913e-05,0.0230944999999999,0.0018330402556809,0.0267605805113618,0.0194284194886381
1539475200,2018-10-14,TRX/USD,0.02383,0.02494,0.0235,0.02373,334301.55,13667607.75,-0.0041963911036508,0.0610320501555366,-0.0037464977813718,0.0242471428571428,0.022541,0.0225268,0.0410358,55.32345013477089,0.000509465129614,0.0005615481219664,-5.208299235239932e-05,0.0231755,0.0018230121834623,0.0268215243669246,0.0195294756330753
1539561600,2018-10-15,TRX/USD,0.02373,0.02799,0.02286,0.02574,1211036.61,46870971.47,0.0847029077117571,0.0625327580229207,2.622587481272522,0.0241257142857142,0.0227373333333333,0.0225856,0.0409482,60.90584028605483,0.000635734002858,0.0005763852981447,5.934870471329735e-05,0.0234004999999999,0.0018490693960958,0.0270986387921917,0.0197023612078082
1539648000,2018-10-16,TRX/USD,0.02574,0.02579,0.02424,0.02494,360965.55,14426199.52,-0.0310800310800309,0.0630926879335998,-0.7019367151914591,0.0239557142857142,0.022902,0.022593,0.0408679,57.918810748999434,0.0006636001114924,0.0005938282608142,6.977185067815904e-05,0.023596,0.0017910373354125,0.027178074670825,0.0200139253291749
1539734400,2018-10-17,TRX/USD,0.02503,0.0264,0.0243,0.02496,505405.82,20199747.97,0.0008019246190857,0.061542662851566,0.4001497372810232,0.0238714285714285,0.023121,0.0225548,0.04082295,59.882005899705014,0.0006794655799496,0.0006109557246413,6.850985530831811e-05,0.023719,0.0017962706981555,0.027311541396311,0.0201264586036889
1539820800,2018-10-18,TRX/USD,0.02496,0.02573,0.02437,0.02474,324845.16,12985270.46,-0.0088141025641025,0.0612560937667827,-0.3572587668262309,0.0244057142857142,0.0233023333333333,0.0225404,0.04078665,55.959849435382694,0.0006666027352372,0.0006220851267605,4.4517608476720826e-05,0.023857,0.0017613185850079,0.0273796371700158,0.0203343628299841
1539907200,2018-10-19,TRX/USD,0.02474,0.02498,0.0242,0.0244,219564.95,8989379.97,-0.0137429264349232,0.0614431121597079,-0.3240935158153502,0.02462,0.023462,0.0225278,0.0407301,53.18066157760815,0.0006218058884085,0.0006220292790901,-2.233906815588688e-07,0.023973,0.0017138847839429,0.0274007695678858,0.0205452304321141
1539993600,2018-10-20,TRX/USD,0.0244,0.02473,0.0243,0.02448,98867.19,4039218.1,0.0032786885245901,0.0614427740341655,-0.549713239749787,0.0247128571428571,0.0235676666666666,0.022511,0.0406799,52.2077922077922,0.0005860043031335,0.0006148242838988,-2.88199807652337e-05,0.0240895,0.0016618457557153,0.0274131915114306,0.0207658084885693
1540080000,2018-10-21,TRX/USD,0.02448,0.02504,0.02444,0.0245,175954.87,7088031.43,0.0008169934640525,0.061415036370129,0.7797094263526656,0.0248228571428571,0.02355,0.022468,0.0406523999999999,40.259740259740255,0.0005528719579394,0.0006024338187069,-4.9561860767525774e-05,0.0242105,0.0015945713002492,0.0273996426004984,0.0210213573995015
1540166400,2018-10-22,TRX/USD,0.0245,0.02457,0.02397,0.02415,76089.87,3137399.43,-0.0142857142857142,0.0615990783672091,-0.5675603067991242,0.0245957142857142,0.0235776666666666,0.0224377999999999,0.04057815,40.12944983818771,0.0004926928047765,0.0005804856159208,-8.779281114428754e-05,0.0243095,0.001520984705276,0.0273514694105521,0.0212675305894478
1540252800,2018-10-23,TRX/USD,0.02415,0.0242,0.0233,0.02371,196478.76,8294611.84,-0.0182194616977227,0.0614300350673546,1.5821933984116416,0.02442,0.0235746666666666,0.0224126,0.0405146999999999,40.19448946515396,0.0004048294476857,0.0005453543822738,-0.0001405249345881,0.0244145,0.0013918199936544,0.0271981399873089,0.021630860012691
1540339200,2018-10-24,TRX/USD,0.02371,0.02419,0.02365,0.02367,105338.12,4411739.76,-0.0016870518768451,0.0602856453987271,-0.4638701913631784,0.0242357142857142,0.0236266666666666,0.022382,0.04044805,42.03389830508474,0.00032818631096,0.000501920768011,-0.000173734457051,0.024456,0.0013542696614002,0.0271645393228004,0.0217474606771995
1540425600,2018-10-25,TRX/USD,0.02367,0.02374,0.0234,0.02342,82907.01,3521409.04,-0.0105618926911702,0.0601542973764944,-0.2129438991316723,0.0240471428571428,0.0236993333333333,0.0224171999999999,0.0403771499999999,66.13333333333334,0.000244455234483,0.0004504276613054,-0.0002059724268224,0.024457,0.0013534560051565,0.027163912010313,0.0217500879896869
1540512000,2018-10-26,TRX/USD,0.02342,0.02399,0.02323,0.02389,57606.44,2445765.71,0.0200683176771989,0.0601977138293912,-0.3051680430882744,0.0239742857142857,0.0237946666666666,0.0224622,0.0403173499999999,58.15485996705109,0.0002135610265939,0.0004030543343631,-0.0001894933077692,0.0244615,0.0013513045353908,0.0271641090707817,0.0217588909292182
1540598400,2018-10-27,TRX/USD,0.02389,0.02398,0.02332,0.02338,189209.03,7982383.94,-0.0213478442863123,0.0522083810660013,2.284511766392785,0.0238171428571428,0.023824,0.0225234,0.04025015,46.01769911504425,0.0001462386582865,0.0003516911991478,-0.0002054525408613,0.0242854999999999,0.0012417791777588,0.0267690583555176,0.0218019416444823
1540684800,2018-10-28,TRX/USD,0.02338,0.02366,0.02338,0.02356,23048.96,979709.8,0.0076988879384087,0.0522707607820161,-0.8781825582003142,0.0236828571428571,0.0238766666666666,0.0226116,0.04018635,48.51657940663176,0.000106185649974,0.000302590089313,-0.000196404439339,0.024134,0.0011251872358807,0.0263843744717615,0.0218836255282384
1540771200,2018-10-29,TRX/USD,0.02356,0.02365,0.0218,0.02223,197594.66,8749729.93,-0.0564516129032258,0.053488283931381,7.572823242350198,0.0234085714285714,0.0238816666666666,0.0226702,0.0400974999999999,15.247524752475258,-3.250187106819055e-05,0.0002355716972368,-0.000268073568305,0.023939,0.0010986973147656,0.0261363946295312,0.0217416053704687
1540857600,2018-10-30,TRX/USD,0.02223,0.02248,0.02208,0.0222,71330.38,3202161.98,-0.001349527665317,0.0533715639376692,-0.6390065399540655,0.0231928571428571,0.0238833333333333,0.0227296,0.0400131,17.990654205607484,-0.0001431829559751,0.0001598207665944,-0.0003030037225695,0.0237715,0.0010955233068214,0.0259625466136428,0.0215804533863571
1540944000,2018-10-31,TRX/USD,0.0222,0.0227,0.0214,0.02237,110145.34,4985940.01,0.0076576576576576,0.034649238385694,0.5441574824079163,0.0230071428571428,0.023893,0.0228072,0.039923,20.767494356659157,-0.0002147059375293,8.491542576968314e-05,-0.000299621363299,0.02384,0.0009456938416341,0.0257313876832683,0.0219486123167316
1541030400,2018-11-01,TRX/USD,0.02237,0.02258,0.02209,0.02253,128622.51,5749469.48,0.0071524362986141,0.0280494210390195,0.1677526257579304,0.02288,0.023905,0.0228941999999999,0.03981815,24.71395881006866,-0.0002555321374645,1.68259131228283e-05,-0.0002723580505874,0.0238215,0.0009683968031858,0.0257582936063716,0.0218847063936283
1541116800,2018-11-02,TRX/USD,0.02253,0.02323,0.0224,0.02302,176704.9,7767595.54,0.0217487794052373,0.026889335425367,0.3738256235242183,0.0227557142857142,0.0239519999999999,0.0229584,0.039728,34.73451327433625,-0.0002455181102063,-3.564289154299857e-05,-0.0002098752186633,0.023781,0.0009848211165376,0.0257506422330753,0.0218113577669247
1541203200,2018-11-03,TRX/USD,0.02302,0.02305,0.0225,0.02273,52831.59,2326640.49,-0.0125977410947002,0.0270008683657289,-0.7010179683755233,0.0226628571428571,0.0239483333333333,0.023017,0.03963145,31.501057082452448,-0.0002580083383064,-8.011598089568595e-05,-0.0001778923574107,0.023731,0.0010125418769764,0.0257560837539529,0.021705916246047
1541289600,2018-11-04,TRX/USD,0.02273,0.02396,0.02233,0.02367,202849.46,8654085.0,0.0413550373955124,0.0206940460245476,2.8395486488292327,0.0226785714285714,0.0239573333333333,0.0230934,0.0395123,42.654867256637154,-0.0001898681086036,-0.0001020664064372,-8.780170216634043e-05,0.0236275,0.0008953968540905,0.0254182937081811,0.0218367062918188
1541376000,2018-11-05,TRX/USD,0.02367,0.02409,0.02337,0.02395,201351.48,8491383.27,0.0118293198141106,0.0199471860892048,-0.0073846881327659,0.0229242857142857,0.0239623333333333,0.0231724,0.039387,48.20788530465949,-0.0001119819672854,-0.0001040495186068,-7.932448678510027e-06,0.0235779999999999,0.0008449640291313,0.0252679280582626,0.0218880719417373
1541462400,2018-11-06,TRX/USD,0.02395,0.02487,0.02378,0.0247,264592.24,10856463.77,0.0313152400835072,0.0212815626562397,0.3140814261707934,0.0232814285714285,0.023889,0.0232986,0.0392413499999999,58.40407470288626,1.0145145910168962e-05,-8.121058570348508e-05,9.135573161365404e-05,0.023565,0.0008243306694713,0.0252136613389426,0.0219163386610573
1541548800,2018-11-07,TRX/USD,0.0247,0.02508,0.02385,0.02412,182821.33,7517916.93,-0.0234817813765182,0.0218356794440255,-0.3090450044944629,0.0235314285714285,0.0238066666666666,0.023395,0.0390967,53.49922239502333,5.944536113849583e-05,-5.30793963350889e-05,0.0001125247574735,0.023534,0.0007887058019976,0.0251114116039953,0.0219565883960046
